S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3,S_4,I_4,R_4,Q_4,D_4,Q_entry_4,D_entry_4,S_5,I_5,R_5,Q_5,D_5,Q_entry_5,D_entry_5,S_6,I_6,R_6,Q_6,D_6,Q_entry_6,D_entry_6,S_7,I_7,R_7,Q_7,D_7,Q_entry_7,D_entry_7
0.205217,1.08956e-06,0.025717,1.04065e-08,6.38272e-06,2.29228e-10,1.25441e-09,0.220885,4.78253e-06,0.0438132,9.1237e-09,2.19906e-06,2.16514e-09,1.10941e-10,0.151695,2.59751e-08,8.83166e-05,2.84085e-08,0.000180095,1.0428e-08,8.72904e-09,0.130575,5.34103e-07,0.000662761,8.12397e-08,8.20332e-06,7.08495e-08,1.35564e-09,0.0479355,2.81175e-05,0.000244327,1.42283e-06,2.29493e-05,2.16094e-07,1.05613e-07,0.0458811,0.000306475,0.000899823,5.88202e-07,8.38039e-06,5.77314e-07,6.56211e-08,0.0444854,3.34469e-05,2.58393e-05,4.57984e-07,5.42101e-05,4.03095e-07,3.71292e-07,0.0808876,1.17994e-05,7.62286e-05,7.77958e-07,0.000238491,4.60926e-07,4.71612e-07
0.205217,1.01579e-06,0.0257176,9.11563e-09,6.38382e-06,2.13708e-10,1.09721e-09,0.220883,4.79633e-06,0.0438154,9.1282e-09,2.19917e-06,2.1714e-09,1.10913e-10,0.151695,2.43883e-08,8.83205e-05,2.66727e-08,0.000180103,9.79096e-09,8.19562e-09,0.130574,5.06649e-07,0.000662863,7.70638e-08,8.2046e-06,6.72077e-08,1.28596e-09,0.0479348,2.77435e-05,0.000245329,1.40321e-06,2.30535e-05,2.1322e-07,1.04148e-07,0.0458788,0.00030194,0.000906619,5.79498e-07,8.44504e-06,5.68772e-07,6.46501e-08,0.044485,3.3301e-05,2.60137e-05,4.55986e-07,5.45798e-05,4.01337e-07,3.69673e-07,0.0808875,1.13437e-05,7.63652e-05,7.47911e-07,0.000238945,4.43125e-07,4.53398e-07
0.205216,9.47006e-07,0.0257182,7.9969e-09,6.38478e-06,1.99238e-10,9.61107e-10,0.220881,4.81014e-06,0.0438177,9.1379e-09,2.19928e-06,2.17766e-09,1.10968e-10,0.151695,2.28984e-08,8.83242e-05,2.5043e-08,0.00018011,9.19283e-09,7.69485e-09,0.130574,4.80606e-07,0.00066296,7.31025e-08,8.20582e-06,6.37531e-08,1.21986e-09,0.0479341,2.73746e-05,0.000246318,1.38398e-06,2.31562e-05,2.10384e-07,1.02713e-07,0.0458765,0.000297472,0.000913313,5.70923e-07,8.50873e-06,5.60355e-07,6.36934e-08,0.0444846,3.31557e-05,2.61874e-05,4.53997e-07,5.49479e-05,3.99586e-07,3.6806e-07,0.0808874,1.09056e-05,7.64966e-05,7.19026e-07,0.000239381,4.2601e-07,4.35887e-07
0.205216,8.82882e-07,0.0257188,7.02642e-09,6.38562e-06,1.85747e-10,8.43153e-10,0.220879,4.82397e-06,0.0438199,9.15157e-09,2.19939e-06,2.18393e-09,1.11086e-10,0.151695,2.14996e-08,8.83276e-05,2.3513e-08,0.000180118,8.63124e-09,7.22471e-09,0.130574,4.55902e-07,0.000663051,6.93449e-08,8.20698e-06,6.0476e-08,1.15715e-09,0.0479334,2.70105e-05,0.000247293,1.36509e-06,2.32575e-05,2.07586e-07,1.01304e-07,0.0458743,0.00029307,0.000919909,5.62474e-07,8.57149e-06,5.52063e-07,6.27509e-08,0.0444842,3.30111e-05,2.63603e-05,4.52017e-07,5.53143e-05,3.97843e-07,3.66455e-07,0.0808873,1.04844e-05,7.66228e-05,6.91255e-07,0.0002398,4.09557e-07,4.19052e-07
0.205215,8.23098e-07,0.0257193,6.18368e-09,6.38636e-06,1.73169e-10,7.40831e-10,0.220876,4.83782e-06,0.0438221,9.16826e-09,2.1995e-06,2.19021e-09,1.11252e-10,0.151695,2.01862e-08,8.83308e-05,2.20766e-08,0.000180124,8.10396e-09,6.78332e-09,0.130574,4.32467e-07,0.000663138,6.57804e-08,8.20808e-06,5.73674e-08,1.09767e-09,0.0479327,2.66512e-05,0.000248256,1.34653e-06,2.33574e-05,2.04825e-07,9.99215e-08,0.045872,0.000288732,0.000926407,5.5415e-07,8.63331e-06,5.43893e-07,6.18223e-08,0.0444838,3.28671e-05,2.65324e-05,4.50045e-07,5.56792e-05,3.96108e-07,3.64856e-07,0.0808872,1.00795e-05,7.67442e-05,6.64558e-07,0.000240202,3.93739e-07,4.02867e-07
0.205215,7.67362e-07,0.0257198,5.45106e-09,6.38702e-06,1.61443e-10,6.51977e-10,0.220874,4.85168e-06,0.0438244,9.18728e-09,2.19961e-06,2.1965e-09,1.11455e-10,0.151695,1.8953e-08,8.83339e-05,2.07279e-08,0.000180131,7.60889e-09,6.36891e-09,0.130574,4.10237e-07,0.000663221,6.23991e-08,8.20912e-06,5.44186e-08,1.04125e-09,0.0479321,2.62967e-05,0.000249205,1.32828e-06,2.3456e-05,2.02101e-07,9.8563e-08,0.0458699,0.000284459,0.000932809,5.45949e-07,8.69422e-06,5.35844e-07,6.09074e-08,0.0444834,3.27237e-05,2.67038e-05,4.48082e-07,5.60424e-05,3.9438e-07,3.63265e-07,0.0808871,9.69017e-06,7.68609e-05,6.38891e-07,0.00024059,3.78532e-07,3.87308e-07
0.205215,7.154e-07,0.0257202,4.81344e-09,6.38759e-06,1.50511e-10,5.74733e-10,0.220872,4.86556e-06,0.0438266,9.20808e-09,2.19973e-06,2.20279e-09,1.11686e-10,0.151695,1.77952e-08,8.83367e-05,1.94616e-08,0.000180137,7.14407e-09,5.97982e-09,0.130574,3.8915e-07,0.000663299,5.91916e-08,8.21011e-06,5.16213e-08,9.87726e-10,0.0479314,2.5947e-05,0.000250142,1.31033e-06,2.35532e-05,1.99413e-07,9.72274e-08,0.0458677,0.000280249,0.000939117,5.3787e-07,8.75422e-06,5.27914e-07,6.0006e-08,0.044483,3.2581e-05,2.68744e-05,4.46128e-07,5.64041e-05,3.9266e-07,3.6168e-07,0.080887,9.31592e-06,7.69731e-05,6.14216e-07,0.000240962,3.63912e-07,3.72349e-07
0.205214,6.66955e-07,0.0257206,4.25781e-09,6.3881e-06,1.40319e-10,5.07505e-10,0.22087,4.87946e-06,0.0438289,9.23024e-09,2.19984e-06,2.20909e-09,1.11939e-10,0.151695,1.67081e-08,8.83394e-05,1.82727e-08,0.000180142,6.70764e-09,5.61451e-09,0.130574,3.69147e-07,0.000663373,5.6149e-08,8.21104e-06,4.89678e-08,9.36955e-10,0.0479307,2.56018e-05,0.000251067,1.29267e-06,2.36491e-05,1.96761e-07,9.59136e-08,0.0458656,0.000276102,0.00094533,5.29909e-07,8.81334e-06,5.20101e-07,5.9118e-08,0.0444826,3.24388e-05,2.70443e-05,4.44181e-07,5.67642e-05,3.90947e-07,3.60103e-07,0.0808869,8.95612e-06,7.70809e-05,5.90494e-07,0.00024132,3.49857e-07,3.57968e-07
0.205214,6.2179e-07,0.025721,3.77302e-09,6.38855e-06,1.30817e-10,4.48923e-10,0.220867,4.89337e-06,0.0438311,9.25345e-09,2.19995e-06,2.2154e-09,1.12208e-10,0.151695,1.56874e-08,8.83419e-05,1.71564e-08,0.000180148,6.29787e-09,5.27152e-09,0.130574,3.50171e-07,0.000663444,5.32628e-08,8.21193e-06,4.64508e-08,8.88793e-10,0.0479301,2.52613e-05,0.000251979,1.27528e-06,2.37438e-05,1.94143e-07,9.46207e-08,0.0458635,0.000272015,0.000951452,5.22067e-07,8.87158e-06,5.12403e-07,5.82431e-08,0.0444823,3.22973e-05,2.72135e-05,4.42244e-07,5.71228e-05,3.89241e-07,3.58532e-07,0.0808869,8.61022e-06,7.71846e-05,5.67688e-07,0.000241664,3.36345e-07,3.44143e-07
0.205214,5.79683e-07,0.0257214,3.34946e-09,6.38894e-06,1.21959e-10,3.97808e-10,0.220865,4.9073e-06,0.0438334,9.27746e-09,2.20006e-06,2.22172e-09,1.1249e-10,0.151695,1.4729e-08,8.83443e-05,1.61083e-08,0.000180153,5.91313e-09,4.94948e-09,0.130574,3.32172e-07,0.000663511,5.05249e-08,8.21277e-06,4.40631e-08,8.43106e-10,0.0479295,2.49253e-05,0.000252879,1.25815e-06,2.38371e-05,1.91561e-07,9.33477e-08,0.0458615,0.000267989,0.000957484,5.1434e-07,8.92896e-06,5.04819e-07,5.73811e-08,0.0444819,3.21564e-05,2.73819e-05,4.40314e-07,5.74797e-05,3.87543e-07,3.56968e-07,0.0808868,8.27767e-06,7.72843e-05,5.45762e-07,0.000241995,3.23355e-07,3.30851e-07
0.205213,5.40427e-07,0.0257217,2.97888e-09,6.3893e-06,1.137e-10,3.5315e-10,0.220863,4.92124e-06,0.0438357,9.30209e-09,2.20018e-06,2.22804e-09,1.12782e-10,0.151695,1.38292e-08,8.83465e-05,1.51242e-08,0.000180157,5.5519e-09,4.64711e-09,0.130574,3.15097e-07,0.000663574,4.79278e-08,8.21357e-06,4.17981e-08,7.99768e-10,0.0479288,2.45937e-05,0.000253767,1.24128e-06,2.39292e-05,1.89013e-07,9.2094e-08,0.0458594,0.000264023,0.000963426,5.06727e-07,8.9855e-06,4.97347e-07,5.65318e-08,0.0444815,3.20161e-05,2.75496e-05,4.38393e-07,5.78351e-05,3.85852e-07,3.5541e-07,0.0808867,7.95797e-06,7.73801e-05,5.24684e-07,0.000242313,3.10866e-07,3.18073e-07
0.205213,5.03829e-07,0.025722,2.65418e-09,6.38961e-06,1.06e-10,3.14078e-10,0.22086,4.93521e-06,0.0438379,9.32721e-09,2.20029e-06,2.23438e-09,1.13082e-10,0.151695,1.29844e-08,8.83486e-05,1.42003e-08,0.000180162,5.21274e-09,4.36322e-09,0.130574,2.989e-07,0.000663634,4.54642e-08,8.21433e-06,3.96496e-08,7.58658e-10,0.0479282,2.42665e-05,0.000254643,1.22465e-06,2.40201e-05,1.86498e-07,9.0859e-08,0.0458574,0.000260115,0.00096928,4.99227e-07,9.04119e-06,4.89986e-07,5.56951e-08,0.0444811,3.18764e-05,2.77165e-05,4.36481e-07,5.8189e-05,3.84169e-07,3.5386e-07,0.0808866,7.65062e-06,7.74723e-05,5.0442e-07,0.000242619,2.9886e-07,3.05789e-07
0.205213,4.6971e-07,0.0257223,2.36925e-09,6.38989e-06,9.88217e-11,2.79844e-10,0.220858,4.94918e-06,0.0438402,9.3527e-09,2.2004e-06,2.24072e-09,1.13387e-10,0.151695,1.21912e-08,8.83506e-05,1.33328e-08,0.000180166,4.89429e-09,4.09667e-09,0.130574,2.83536e-07,0.000663691,4.31272e-08,8.21505e-06,3.76115e-08,7.19661e-10,0.0479276,2.39437e-05,0.000255507,1.20827e-06,2.41097e-05,1.84018e-07,8.9642e-08,0.0458555,0.000256265,0.000975047,4.91838e-07,9.09606e-06,4.82734e-07,5.48707e-08,0.0444807,3.17374e-05,2.78827e-05,4.34577e-07,5.85413e-05,3.82493e-07,3.52316e-07,0.0808866,7.35514e-06,7.75608e-05,4.84938e-07,0.000242913,2.87317e-07,2.93978e-07
0.205213,4.379e-07,0.0257226,2.11882e-09,6.39014e-06,9.21294e-11,2.49802e-10,0.220856,4.96318e-06,0.0438425,9.37848e-09,2.20052e-06,2.24706e-09,1.13697e-10,0.151695,1.14464e-08,8.83524e-05,1.25183e-08,0.00018017,4.5953e-09,3.84641e-09,0.130574,2.68961e-07,0.000663745,4.09103e-08,8.21573e-06,3.56781e-08,6.82668e-10,0.047927,2.36252e-05,0.00025636,1.19211e-06,2.41981e-05,1.8157e-07,8.84426e-08,0.0458535,0.000252471,0.000980729,4.84558e-07,9.15012e-06,4.75588e-07,5.40586e-08,0.0444804,3.15989e-05,2.80482e-05,4.32681e-07,5.88921e-05,3.80824e-07,3.50779e-07,0.0808865,7.07107e-06,7.7646e-05,4.66209e-07,0.000243196,2.7622e-07,2.82624e-07
0.205212,4.08245e-07,0.0257228,1.89837e-09,6.39036e-06,8.58902e-11,2.23398e-10,0.220854,4.97718e-06,0.0438448,9.40449e-09,2.20063e-06,2.25341e-09,1.1401e-10,0.151695,1.07472e-08,8.83541e-05,1.17536e-08,0.000180173,4.31457e-09,3.61143e-09,0.130574,2.55136e-07,0.000663797,3.88074e-08,8.21638e-06,3.38442e-08,6.47577e-10,0.0479264,2.33109e-05,0.000257202,1.17619e-06,2.42854e-05,1.79154e-07,8.72602e-08,0.0458516,0.000248734,0.000986327,4.77385e-07,9.20338e-06,4.68549e-07,5.32584e-08,0.04448,3.1461e-05,2.8213e-05,4.30793e-07,5.92413e-05,3.79163e-07,3.49248e-07,0.0808864,6.79797e-06,7.77279e-05,4.48203e-07,0.000243467,2.65552e-07,2.71709e-07
0.205212,3.80597e-07,0.025723,1.70397e-09,6.39056e-06,8.00736e-11,2.00154e-10,0.220851,4.99121e-06,0.0438471,9.43068e-09,2.20074e-06,2.25977e-09,1.14326e-10,0.151695,1.00906e-08,8.83558e-05,1.10355e-08,0.000180177,4.051e-09,3.39081e-09,0.130574,2.42021e-07,0.000663845,3.68126e-08,8.217e-06,3.21045e-08,6.1429e-10,0.0479258,2.30007e-05,0.000258032,1.16049e-06,2.43715e-05,1.76771e-07,8.60946e-08,0.0458497,0.000245052,0.000991842,4.70319e-07,9.25585e-06,4.61613e-07,5.247e-08,0.0444796,3.13237e-05,2.83771e-05,4.28913e-07,5.95891e-05,3.77508e-07,3.47725e-07,0.0808864,6.53542e-06,7.78066e-05,4.30892e-07,0.000243728,2.55296e-07,2.61215e-07
0.205212,3.54822e-07,0.0257233,1.53225e-09,6.39074e-06,7.46508e-11,1.79658e-10,0.220849,5.00525e-06,0.0438494,9.45702e-09,2.20086e-06,2.26614e-09,1.14645e-10,0.151695,9.4742e-09,8.83573e-05,1.03614e-08,0.00018018,3.80352e-09,3.18367e-09,0.130574,2.2958e-07,0.000663892,3.49203e-08,8.21758e-06,3.04542e-08,5.82713e-10,0.0479252,2.26947e-05,0.000258852,1.145e-06,2.44564e-05,1.74419e-07,8.49452e-08,0.0458479,0.000241425,0.000997276,4.63357e-07,9.30754e-06,4.5478e-07,5.16934e-08,0.0444792,3.11871e-05,2.85404e-05,4.27042e-07,5.99353e-05,3.75861e-07,3.46208e-07,0.0808863,6.283e-06,7.78822e-05,4.1425e-07,0.00024398,2.45436e-07,2.51126e-07
0.205212,3.30792e-07,0.0257235,1.38031e-09,6.39091e-06,6.95952e-11,1.61553e-10,0.220847,5.0193e-06,0.0438517,9.48348e-09,2.20097e-06,2.27252e-09,1.14965e-10,0.151695,8.89542e-09,8.83587e-05,9.72841e-09,0.000180183,3.57117e-09,2.98918e-09,0.130574,2.17779e-07,0.000663935,3.31253e-08,8.21813e-06,2.88888e-08,5.5276e-10,0.0479246,2.23928e-05,0.00025966,1.12973e-06,2.45403e-05,1.72098e-07,8.38117e-08,0.0458461,0.000237851,0.00100263,4.56497e-07,9.35847e-06,4.48048e-07,5.09282e-08,0.0444789,3.1051e-05,2.8703e-05,4.25178e-07,6.028e-05,3.74221e-07,3.44697e-07,0.0808863,6.04034e-06,7.7955e-05,3.98251e-07,0.000244221,2.35957e-07,2.41427e-07
0.205212,3.56655e-07,0.0257237,1.24562e-09,6.39105e-06,6.48819e-11,1.45533e-10,0.220844,5.38283e-06,0.0438541,9.51003e-09,2.20109e-06,2.2789e-09,1.15287e-10,0.151695,9.5079e-09,8.836e-05,9.1341e-09,0.000180186,3.353e-09,2.80657e-09,0.130574,2.26829e-07,0.000663977,3.14226e-08,8.21866e-06,2.74038e-08,5.24346e-10,0.0479233,2.28236e-05,0.000260458,1.11467e-06,2.46229e-05,1.69809e-07,8.26939e-08,0.0458404,0.00023819,0.0010079,4.4974e-07,9.40864e-06,4.41415e-07,5.01743e-08,0.0444781,3.12947e-05,2.88649e-05,4.23323e-07,6.06232e-05,3.72588e-07,3.43193e-07,0.0808859,6.11457e-06,7.80249e-05,3.8287e-07,0.000244453,2.26844e-07,2.32103e-07
0.205211,3.8454e-07,0.0257239,1.13548e-09,6.39118e-06,6.99548e-11,1.31332e-10,0.220841,5.77265e-06,0.0438566,9.69533e-09,2.2012e-06,2.44395e-09,1.15609e-10,0.151695,1.01626e-08,8.83613e-05,9.0118e-09,0.000180188,3.58387e-09,2.63511e-09,0.130574,2.36255e-07,0.000664017,3.23548e-08,8.21915e-06,2.85426e-08,4.97393e-10,0.047922,2.32626e-05,0.000261268,1.10534e-06,2.47045e-05,1.73075e-07,8.15914e-08,0.0458348,0.000238529,0.00101318,4.50246e-07,9.45808e-06,4.42045e-07,4.94315e-08,0.0444774,3.15403e-05,2.90277e-05,4.26026e-07,6.09649e-05,3.75512e-07,3.41695e-07,0.0808855,6.18972e-06,7.80952e-05,3.79631e-07,0.000244676,2.29631e-07,2.23138e-07
0.205211,4.14605e-07,0.0257241,1.04673e-09,6.3913e-06,7.54242e-11,1.19719e-10,0.220838,6.19067e-06,0.0438592,1.00136e-08,2.20132e-06,2.62094e-09,1.17862e-10,0.151695,1.08623e-08,8.83626e-05,9.18589e-09,0.000180191,3.83063e-09,2.59983e-09,0.130574,2.46073e-07,0.000664059,3.36539e-08,8.21967e-06,2.97287e-08,5.12149e-10,0.0479207,2.37101e-05,0.00026209,1.10086e-06,2.47854e-05,1.76405e-07,8.09084e-08,0.0458291,0.000238868,0.00101846,4.50885e-07,9.50756e-06,4.42674e-07,4.94872e-08,0.0444766,3.17878e-05,2.91918e-05,4.29296e-07,6.13087e-05,3.7846e-07,3.43877e-07,0.0808852,6.26578e-06,7.81661e-05,3.81185e-07,0.000244897,2.32453e-07,2.21251e-07
0.205211,4.4702e-07,0.0257243,9.7671e-10,6.39141e-06,8.13211e-11,1.10362e-10,0.220835,6.6389e-06,0.0438621,1.04461e-08,2.20144e-06,2.81073e-09,1.21731e-10,0.151695,1.16102e-08,8.83639e-05,9.55309e-09,0.000180193,4.09438e-09,2.65005e-09,0.130574,2.56298e-07,0.000664103,3.50469e-08,8.2202e-06,3.0964e-08,5.32714e-10,0.0479193,2.41661e-05,0.000262926,1.10051e-06,2.4866e-05,1.79798e-07,8.05809e-08,0.0458234,0.000239206,0.00102375,4.51525e-07,9.55712e-06,4.43303e-07,4.95573e-08,0.0444758,3.20373e-05,2.93571e-05,4.32656e-07,6.16552e-05,3.8143e-07,3.46516e-07,0.0808848,6.34278e-06,7.82379e-05,3.8465e-07,0.00024512,2.3531e-07,2.22156e-07
0.20521,4.8197e-07,0.0257246,9.23173e-10,6.39152e-06,8.76791e-11,1.02979e-10,0.220831,7.11954e-06,0.0438652,1.09794e-08,2.20157e-06,3.01424e-09,1.26989e-10,0.151695,1.24096e-08,8.83653e-05,1.00532e-08,0.000180196,4.3763e-09,2.75599e-09,0.130573,2.66949e-07,0.000664149,3.65027e-08,8.22075e-06,3.22507e-08,5.54764e-10,0.0479179,2.46308e-05,0.000263776,1.10368e-06,2.49466e-05,1.83256e-07,8.05554e-08,0.0458177,0.000239545,0.00102905,4.52165e-07,9.60675e-06,4.43931e-07,4.96277e-08,0.0444751,3.22887e-05,2.95237e-05,4.3605e-07,6.20045e-05,3.84423e-07,3.49229e-07,0.0808844,6.42073e-06,7.83104e-05,3.88899e-07,0.000245344,2.38202e-07,2.24176e-07
0.20521,5.19651e-07,0.0257249,8.84231e-10,6.39161e-06,9.4534e-11,9.73348e-11,0.220827,7.63492e-06,0.0438685,1.16042e-08,2.2017e-06,3.23246e-09,1.33471e-10,0.151695,1.3264e-08,8.83668e-05,1.06517e-08,0.000180199,4.67762e-09,2.90027e-09,0.130573,2.78042e-07,0.000664196,3.80194e-08,8.22133e-06,3.35909e-08,5.77807e-10,0.0479165,2.51045e-05,0.000264641,1.10985e-06,2.50274e-05,1.8678e-07,8.07872e-08,0.045812,0.000239883,0.00103435,4.52805e-07,9.65645e-06,4.44559e-07,4.96981e-08,0.0444743,3.2542e-05,2.96916e-05,4.39472e-07,6.23564e-05,3.8744e-07,3.51968e-07,0.080884,6.49963e-06,7.83839e-05,3.93491e-07,0.00024557,2.41129e-07,2.26653e-07
0.20521,5.60277e-07,0.0257252,8.5831e-10,6.39171e-06,1.01925e-10,9.32289e-11,0.220823,8.18753e-06,0.043872,1.23146e-08,2.20185e-06,3.46646e-09,1.41067e-10,0.151695,1.41773e-08,8.83683e-05,1.13295e-08,0.000180202,4.99969e-09,3.07294e-09,0.130573,2.89596e-07,0.000664245,3.95993e-08,8.22193e-06,3.49868e-08,6.01817e-10,0.047915,2.55872e-05,0.000265521,1.11861e-06,2.51086e-05,1.90372e-07,8.1239e-08,0.0458063,0.000240221,0.00103966,4.53444e-07,9.70621e-06,4.45187e-07,4.97684e-08,0.0444735,3.27974e-05,2.98609e-05,4.4292e-07,6.27112e-05,3.9048e-07,3.5473e-07,0.0808836,6.57949e-06,7.84582e-05,3.98253e-07,0.0002458,2.44092e-07,2.29329e-07
0.205209,6.04079e-07,0.0257255,8.44105e-10,6.3918e-06,1.09893e-10,9.0496e-11,0.220819,8.78006e-06,0.0438758,1.31073e-08,2.20199e-06,3.71736e-09,1.49704e-10,0.151695,1.51535e-08,8.837e-05,1.20765e-08,0.000180205,5.34394e-09,3.26846e-09,0.130573,3.0163e-07,0.000664297,4.12449e-08,8.22256e-06,3.64407e-08,6.26825e-10,0.0479135,2.60791e-05,0.000266417,1.12959e-06,2.51905e-05,1.94032e-07,8.18797e-08,0.0458006,0.000240559,0.00104498,4.54083e-07,9.75605e-06,4.45814e-07,4.98387e-08,0.0444727,3.30547e-05,3.00314e-05,4.46395e-07,6.30687e-05,3.93543e-07,3.57514e-07,0.0808833,6.66034e-06,7.85335e-05,4.03118e-07,0.000246032,2.47091e-07,2.32104e-07
0.205209,6.51305e-07,0.0257258,8.40546e-10,6.39189e-06,1.18485e-10,8.89983e-11,0.220814,9.41537e-06,0.0438798,1.39806e-08,2.20215e-06,3.98638e-09,1.59339e-10,0.151695,1.61968e-08,8.83717e-05,1.28883e-08,0.000180209,5.71188e-09,3.48396e-09,0.130573,3.14164e-07,0.00066435,4.29588e-08,8.22321e-06,3.79549e-08,6.52873e-10,0.047912,2.65805e-05,0.000267329,1.1425e-06,2.52732e-05,1.97763e-07,8.26836e-08,0.0457949,0.000240896,0.00105031,4.54721e-07,9.80596e-06,4.4644e-07,4.99089e-08,0.0444719,3.3314e-05,3.02034e-05,4.49898e-07,6.3429e-05,3.96631e-07,3.60319e-07,0.0808829,6.74218e-06,7.86097e-05,4.08061e-07,0.000246267,2.50128e-07,2.34939e-07
0.205209,7.02222e-07,0.0257262,8.46764e-10,6.39197e-06,1.27748e-10,8.8623e-11,0.220809,1.00966e-05,0.0438842,1.4935e-08,2.20232e-06,4.27483e-09,1.69957e-10,0.151695,1.7312e-08,8.83736e-05,1.3764e-08,0.000180213,6.10517e-09,3.71817e-09,0.130573,3.27219e-07,0.000664406,4.47439e-08,8.22389e-06,3.95322e-08,6.80002e-10,0.0479105,2.70914e-05,0.000268258,1.15711e-06,2.53568e-05,2.01565e-07,8.3629e-08,0.0457892,0.000241233,0.00105565,4.55359e-07,9.85594e-06,4.47067e-07,4.9979e-08,0.0444711,3.35754e-05,3.03766e-05,4.53427e-07,6.37922e-05,3.99743e-07,3.63146e-07,0.0808825,6.82502e-06,7.86868e-05,4.1307e-07,0.000246505,2.53201e-07,2.3782e-07
0.205208,7.57119e-07,0.0257266,8.6207e-10,6.39206e-06,1.37735e-10,8.92786e-11,0.220804,1.08269e-05,0.0438889,1.59721e-08,2.20251e-06,4.5841e-09,1.81559e-10,0.151695,1.8504e-08,8.83756e-05,1.47048e-08,0.000180217,6.52553e-09,3.97081e-09,0.130573,3.40816e-07,0.000664464,4.66032e-08,8.2246e-06,4.11749e-08,7.0826e-10,0.0479089,2.76122e-05,0.000269204,1.1732e-06,2.54415e-05,2.05439e-07,8.46979e-08,0.0457835,0.00024157,0.00106099,4.55996e-07,9.90599e-06,4.47692e-07,5.00491e-08,0.0444703,3.38387e-05,3.05512e-05,4.56984e-07,6.41581e-05,4.02879e-07,3.65995e-07,0.080882,6.90888e-06,7.87649e-05,4.18144e-07,0.000246745,2.56312e-07,2.40739e-07
0.205208,8.16306e-07,0.025727,8.85931e-10,6.39215e-06,1.48502e-10,9.08924e-11,0.220798,1.16099e-05,0.0438939,1.70944e-08,2.2027e-06,4.9157e-09,1.94165e-10,0.151695,1.97781e-08,8.83777e-05,1.57131e-08,0.000180221,6.97483e-09,4.24221e-09,0.130573,3.54979e-07,0.000664525,4.85398e-08,8.22534e-06,4.28859e-08,7.37691e-10,0.0479073,2.81428e-05,0.000270168,1.1906e-06,2.55274e-05,2.09388e-07,8.58756e-08,0.0457777,0.000241907,0.00106634,4.56633e-07,9.95611e-06,4.48318e-07,5.01192e-08,0.0444695,3.41042e-05,3.07272e-05,4.60569e-07,6.4527e-05,4.06039e-07,3.68866e-07,0.0808816,6.99376e-06,7.8844e-05,4.23281e-07,0.000246989,2.59461e-07,2.43696e-07
0.205207,8.80119e-07,0.0257275,9.17951e-10,6.39225e-06,1.60111e-10,9.34082e-11,0.220792,1.24494e-05,0.0438993,1.83056e-08,2.20291e-06,5.27121e-09,2.07809e-10,0.151695,2.11399e-08,8.838e-05,1.67926e-08,0.000180225,7.45507e-09,4.53311e-09,0.130573,3.6973e-07,0.000664588,5.05568e-08,8.22611e-06,4.4668e-08,7.68345e-10,0.0479057,2.86836e-05,0.00027115,1.20918e-06,2.56145e-05,2.13412e-07,8.71496e-08,0.045772,0.000242243,0.00107169,4.5727e-07,1.00063e-05,4.48943e-07,5.01892e-08,0.0444687,3.43717e-05,3.09046e-05,4.64182e-07,6.48988e-05,4.09224e-07,3.7176e-07,0.0808812,7.07969e-06,7.8924e-05,4.28481e-07,0.000247236,2.62649e-07,2.4669e-07
0.205207,9.48919e-07,0.025728,9.57857e-10,6.39234e-06,1.72628e-10,9.67842e-11,0.220785,1.33494e-05,0.043905,1.96104e-08,2.20313e-06,5.65236e-09,2.22534e-10,0.151695,2.25954e-08,8.83825e-05,1.79474e-08,0.00018023,7.96838e-09,4.84453e-09,0.130573,3.85093e-07,0.000664653,5.26577e-08,8.22691e-06,4.65241e-08,8.00273e-10,0.047904,2.92348e-05,0.00027215,1.22882e-06,2.5703e-05,2.17513e-07,8.85096e-08,0.0457662,0.00024258,0.00107706,4.57906e-07,1.00566e-05,4.49567e-07,5.02592e-08,0.0444679,3.46413e-05,3.10833e-05,4.67823e-07,6.52734e-05,4.12434e-07,3.74676e-07,0.0808808,7.16667e-06,7.9005e-05,4.33746e-07,0.000247486,2.65876e-07,2.49721e-07
0.205206,1.02309e-06,0.0257286,1.00549e-09,6.39245e-06,1.86122e-10,1.00992e-10,0.220778,1.43143e-05,0.0439112,2.10139e-08,2.20337e-06,6.06099e-09,2.38395e-10,0.151695,2.41512e-08,8.83851e-05,1.91822e-08,0.000180235,8.51703e-09,5.17767e-09,0.130573,4.01095e-07,0.000664722,5.48458e-08,8.22774e-06,4.84574e-08,8.33528e-10,0.0479023,2.97965e-05,0.000273169,1.24943e-06,2.5793e-05,2.21693e-07,8.99473e-08,0.0457605,0.000242916,0.00108243,4.58542e-07,1.01069e-05,4.50191e-07,5.03291e-08,0.044467,3.49129e-05,3.12635e-05,4.71492e-07,6.56511e-05,4.15669e-07,3.77614e-07,0.0808804,7.25472e-06,7.90869e-05,4.39075e-07,0.000247738,2.69143e-07,2.52789e-07
